unix,Date,symbol,Open,High,Low,Close,Volume BTC,Volume,tradecount
1657976400,2022.07.16 13:00,BTC/USDT,20697.12000000,20862.72000000,20681.60000000,20839.60000000,6084.10156000,126421881.99205450,183134
1657972800,2022.07.16 12:00,BTC/USDT,20616.69000000,20743.92000000,20588.72000000,20697.12000000,3409.94807000,70419072.72734960,122874
1657969200,2022.07.16 11:00,BTC/USDT,20633.94000000,20676.52000000,20600.28000000,20616.69000000,2502.66600000,516581544876090,98672
1657965600,2022.07.16 10:00,BTC/USDT,20612.11000000,20685.90000000,20591.80000000,20633.94000000,2632.75964000,54328874.32762310,103045
1657962000,2022.07.16 9:00,BTC/USDT,20606.76000000,206380000000,20573.33000000,20612.11000000,2265.31397000,46676976.79101580,95466
1657958400,2022.07.16 8:00,BTC/USDT,20546.18000000,20661.99000000,20539.85000000,20606.76000000,2905.92205000,59890047.76551980,109713
1657954800,2022.07.16 7:00,BTC/USDT,20548.15000000,206180000000,20499.79000000,20546.18000000,2766.63809000,56901775.74781600,111570
1657951200,2022.07.16 6:00,BTC/USDT,205954000000,206200000000,20478.61000000,20548.15000000,5412.92411000,111238253.93763470,148648
1657947600,2022.07.16 5:00,BTC/USDT,20745.97000000,207500000000,20557.77000000,205954000000,31749487000,65637364.19652200,100995
1657944000,2022.07.16 4:00,BTC/USDT,207380000000,20764.83000000,206500000000,20745.97000000,3245.61938000,67222565.85232510,103423
1657940400,2022.07.16 3:00,BTC/USDT,20702.60000000,207691000000,20686.78000000,207380000000,2632.99667000,54573909.62028770,99862
1657936800,2022.07.16 2:00,BTC/USDT,20717.24000000,20746.37000000,206000000000,20702.60000000,35744956000,73909190.26764290,128341
1657933200,2022.07.16 1:00,BTC/USDT,20681.21000000,20757.19000000,206300000000,207160000000,3297.97893000,68284289.91099250,123326
1657929600,2022.07.16 0:00,BTC/USDT,208304000000,20865.38000000,206660000000,20681.21000000,5135.82464000,106621198.84795350,148757
1657926000,2022.07.15 23:00,BTC/USDT,20891.25000000,20946.44000000,207600000000,208304000000,3915.44910000,81595216.23503330,137692
1657922400,2022.07.15 22:00,BTC/USDT,20967.40000000,20989.56000000,20799.80000000,20890.79000000,36724268000,76699356.17314510,114649
1657918800,2022.07.15 21:00,BTC/USDT,20936.41000000,210200000000,208302000000,20967.40000000,3080.63943000,64494456.61310600,107706
1657915200,2022.07.15 20:00,BTC/USDT,21165.85000000,212000000000,20894.94000000,20933.89000000,74178379000,1561557223187770,201186
1657911600,2022.07.15 19:00,BTC/USDT,21034.13000000,211890000000,20940.69000000,21165.85000000,5824.49284000,122616097.42540140,189351
1657908000,2022.07.15 18:00,BTC/USDT,207869000000,21052.38000000,20772.79000000,21037.25000000,4699.77600000,98334287.83200680,159436
1657904400,2022.07.15 17:00,BTC/USDT,20759.35000000,209280000000,20740.63000000,20786.11000000,4810.58236000,100195542.85999530,166039
1657900800,2022.07.15 16:00,BTC/USDT,20792.19000000,20819.60000000,20636.70000000,20756.16000000,6572.64990000,136276561.14288360,193778
1657897200,2022.07.15 15:00,BTC/USDT,20890.53000000,20964.99000000,207770000000,20792.19000000,5217.78542000,108954461.15951950,163666
1657893600,2022.07.15 14:00,BTC/USDT,20859.94000000,21003.69000000,208585000000,20890.53000000,84523645000,176923744.66831740,235514
1657890000,2022.07.15 13:00,BTC/USDT,20986.53000000,210900000000,20791.84000000,208612000000,9615.57842000,201442703.51625620,259536
1657886400,2022.07.15 12:00,BTC/USDT,20769.74000000,210410000000,20759.39000000,20986.53000000,8311.76691000,173644691.34738230,233105
1657882800,2022.07.15 11:00,BTC/USDT,20869.96000000,20950.62000000,20759.94000000,20769.74000000,5858.42244000,122136402.37024460,183514
1657879200,2022.07.15 10:00,BTC/USDT,20896.45000000,209220000000,20801.40000000,20868.33000000,5069.38990000,105751453.22293720,192491
1657875600,2022.07.15 9:00,BTC/USDT,20867.10000000,21059.32000000,20842.37000000,20896.45000000,8243.74424000,172662376.99326810,237001
1657872000,2022.07.15 8:00,BTC/USDT,20835.38000000,21044.56000000,20720.16000000,20869.81000000,8299.16836000,173262720.71562900,264338
1657868400,2022.07.15 7:00,BTC/USDT,20603.22000000,209360000000,20562.53000000,20835.38000000,8689.18947000,180564112.88623580,265332
1657864800,2022.07.15 6:00,BTC/USDT,20667.43000000,20695.87000000,20594.22000000,20603.22000000,3927.61627000,81071878.43271570,152499
1657861200,2022.07.15 5:00,BTC/USDT,20542.86000000,20676.95000000,20518.78000000,20666.10000000,3472.70562000,71516159.12107990,126864
1657857600,2022.07.15 4:00,BTC/USDT,20613.21000000,20705.62000000,20494.29000000,20542.86000000,5663.57007000,116759327.37557040,159699
1657854000,2022.07.15 3:00,BTC/USDT,20489.64000000,20633.61000000,20444.96000000,20611.83000000,3920.15907000,80487129.66212140,130432
1657850400,2022.07.15 2:00,BTC/USDT,20629.27000000,208330000000,204361000000,20489.64000000,9241.40802000,190922650.45527400,256521
1657846800,2022.07.15 1:00,BTC/USDT,20399.21000000,20658.46000000,20382.29000000,20628.23000000,4298.55035000,88010244.81185970,128826
1657843200,2022.07.15 0:00,BTC/USDT,20588.84000000,20606.86000000,20382.36000000,20397.79000000,5069.49779000,103862437.30140990,152200
1657839600,2022.07.14 23:00,BTC/USDT,20501.54000000,20606.31000000,20469.24000000,20588.84000000,3449.86007000,70883140.27300370,122170
1657836000,2022.07.14 22:00,BTC/USDT,20475.90000000,20565.87000000,20446.68000000,20501.54000000,43321843000,88817454.76264060,126637
1657832400,2022.07.14 21:00,BTC/USDT,20682.33000000,207200000000,20438.12000000,20478.23000000,3049.24955000,62724065.11679860,107284
1657828800,2022.07.14 20:00,BTC/USDT,20608.36000000,207056000000,20520.90000000,20682.33000000,4830.42406000,99524490.30978250,146679
1657825200,2022.07.14 19:00,BTC/USDT,20695.70000000,209000000000,20587.43000000,20605.75000000,7353.46515000,152353409.66521370,182614
1657821600,2022.07.14 18:00,BTC/USDT,20738.17000000,20789.46000000,20625.19000000,20695.70000000,6735.98620000,139415014.52337290,183995
1657818000,2022.07.14 17:00,BTC/USDT,20220.75000000,20786.12000000,20187.73000000,20738.17000000,13612.30645000,279112139.16282470,295255
1657814400,2022.07.14 16:00,BTC/USDT,203900000000,20485.92000000,20143.96000000,20223.21000000,109407493000,222183869.61430920,248448
1657810800,2022.07.14 15:00,BTC/USDT,19895.57000000,204660000000,19893.46000000,20390.50000000,17179.51269000,347201462.40607620,351533
1657807200,2022.07.14 14:00,BTC/USDT,19765.35000000,19957.35000000,19671.91000000,19893.58000000,7594.56197000,150287655.16156130,210030
1657803600,2022.07.14 13:00,BTC/USDT,19782.16000000,19822.64000000,19645.80000000,19762.87000000,8131.34959000,160485038.32531850,236602
1657800000,2022.07.14 12:00,BTC/USDT,19738.13000000,19878.92000000,196167000000,19783.60000000,8641.49576000,170801270.90588900,227783
1657796400,2022.07.14 11:00,BTC/USDT,19779.20000000,19808.75000000,19635.22000000,19738.13000000,6905.55330000,1362424993526210,186290
1657792800,2022.07.14 10:00,BTC/USDT,19822.54000000,19852.41000000,197328000000,19781.13000000,64115484000,126939044.13287680,170596
1657789200,2022.07.14 9:00,BTC/USDT,19764.62000000,19839.65000000,19678.26000000,19823.11000000,7946.64672000,157109420.43733120,195198
1657785600,2022.07.14 8:00,BTC/USDT,19990.72000000,200573000000,19737.33000000,19764.62000000,7777.54580000,154800032.87013920,212766
1657782000,2022.07.14 7:00,BTC/USDT,20026.25000000,200526000000,19923.56000000,19990.72000000,5298.57993000,105879727.41811550,174315
1657778400,2022.07.14 6:00,BTC/USDT,20116.44000000,20149.83000000,19894.76000000,20023.69000000,6783.93983000,135854608.96190630,182617
1657774800,2022.07.14 5:00,BTC/USDT,200831000000,20218.77000000,20048.99000000,20114.33000000,51395195000,103436560.55948200,154228
1657771200,2022.07.14 4:00,BTC/USDT,20224.24000000,20276.90000000,20057.31000000,200831000000,7015.75153000,141391834.83143010,170526
1657767600,2022.07.14 3:00,BTC/USDT,20258.77000000,20376.73000000,20205.39000000,20224.24000000,5302.76357000,107562444.63112180,149924
1657764000,2022.07.14 2:00,BTC/USDT,20277.84000000,20312.95000000,20180.21000000,20257.10000000,5019.25140000,101618671.84895640,150593
1657760400,2022.07.14 1:00,BTC/USDT,20304.55000000,20435.72000000,20226.64000000,20277.84000000,6851.29598000,139077793.24854710,172074
1657756800,2022.07.14 0:00,BTC/USDT,20234.87000000,20430.76000000,201646000000,203065000000,8507.47726000,1725084508308480,218198
1657753200,2022.07.13 23:00,BTC/USDT,19845.41000000,20366.61000000,19835.15000000,20234.87000000,10931.71853000,220237014.75613950,244266
1657749600,2022.07.13 22:00,BTC/USDT,199255000000,20030.67000000,19828.71000000,19846.97000000,6253.71069000,124476784.82049950,172580
1657746000,2022.07.13 21:00,BTC/USDT,196702000000,199580000000,19646.24000000,19923.51000000,45358807000,89848813.58963010,142537
1657742400,2022.07.13 20:00,BTC/USDT,19652.15000000,19761.43000000,19584.37000000,196702000000,4501.19847000,88524911.77234800,134193
1657738800,2022.07.13 19:00,BTC/USDT,19846.67000000,19870.27000000,19633.34000000,19652.15000000,6069.18976000,119742196.33313360,174161
1657735200,2022.07.13 18:00,BTC/USDT,19882.94000000,19893.43000000,19676.18000000,198452000000,7910.70954000,156431603.40180990,205911
1657731600,2022.07.13 17:00,BTC/USDT,19631.78000000,20046.15000000,19618.22000000,198847000000,14233.91918000,282354847.38918190,290602
1657728000,2022.07.13 16:00,BTC/USDT,19454.99000000,196400000000,192300000000,19631.78000000,12423.13684000,2411100607182910,254029
1657724400,2022.07.13 15:00,BTC/USDT,19574.57000000,196990000000,19384.73000000,19456.20000000,11917.53642000,232788773.42205780,248250
1657720800,2022.07.13 14:00,BTC/USDT,192940000000,196880000000,19194.66000000,19574.57000000,18058.58740000,350837317.51154930,364829
1657717200,2022.07.13 13:00,BTC/USDT,191651000000,193507000000,18917.26000000,19293.33000000,20556.72655000,393980741.88061520,389915
1657713600,2022.07.13 12:00,BTC/USDT,19845.33000000,20128.39000000,18910.94000000,191651000000,29524.10930000,572784638.13329350,526085
1657710000,2022.07.13 11:00,BTC/USDT,19787.96000000,19888.44000000,19755.52000000,19843.89000000,5532.34467000,109631890.33841910,147396
1657706400,2022.07.13 10:00,BTC/USDT,19807.77000000,19818.42000000,197020000000,19788.37000000,45184959000,89301856.57801460,134791
1657702800,2022.07.13 9:00,BTC/USDT,19851.96000000,19899.64000000,197697000000,198100000000,5151.74186000,102205322.46758330,147494
1657699200,2022.07.13 8:00,BTC/USDT,197076000000,199300000000,196702000000,19853.92000000,8899.98358000,1762978810067480,199799
1657695600,2022.07.13 7:00,BTC/USDT,19547.22000000,198750000000,19490.41000000,19705.25000000,8625.74215000,169555921.34079220,182533
1657692000,2022.07.13 6:00,BTC/USDT,19518.92000000,19557.37000000,19469.84000000,19547.22000000,34336177000,66970981.68088400,101131
1657688400,2022.07.13 5:00,BTC/USDT,19480.61000000,19581.45000000,19442.96000000,195200000000,3694.14386000,720831340706430,108697
1657684800,2022.07.13 4:00,BTC/USDT,19473.68000000,19524.70000000,194200000000,19480.61000000,3145.53114000,612840770867310,95056
1657681200,2022.07.13 3:00,BTC/USDT,19506.35000000,19582.51000000,194600000000,19473.68000000,4014.32697000,78328844.23135510,108988
1657677600,2022.07.13 2:00,BTC/USDT,19429.20000000,195450000000,194273000000,19506.34000000,49876679000,972561860835720,147366
1657674000,2022.07.13 1:00,BTC/USDT,19428.23000000,194780000000,19378.37000000,19427.28000000,41617052000,80831116.13520460,119424
1657670400,2022.07.13 0:00,BTC/USDT,19331.28000000,194502000000,19265.40000000,19428.23000000,6171.55523000,119441149.92282530,149076
1657666800,2022.07.12 23:00,BTC/USDT,19377.18000000,19451.33000000,19253.37000000,19328.75000000,5763.87077000,111632733.20541020,134709
1657663200,2022.07.12 22:00,BTC/USDT,19348.59000000,19479.99000000,192400000000,19375.37000000,6368.56747000,1234937340633120,153871
1657659600,2022.07.12 21:00,BTC/USDT,19460.56000000,195280000000,193450000000,19349.50000000,2534.92260000,49319109.78919490,86257
1657656000,2022.07.12 20:00,BTC/USDT,19398.74000000,195550000000,193797000000,19461.99000000,5585.68958000,108721407.67640160,137779
1657652400,2022.07.12 19:00,BTC/USDT,19730.73000000,19732.50000000,192780000000,19398.74000000,12185.65560000,237262571.54553080,253217
1657648800,2022.07.12 18:00,BTC/USDT,19879.21000000,19890.65000000,19702.41000000,19731.18000000,3931.60760000,77868641.70914860,121108
1657645200,2022.07.12 17:00,BTC/USDT,19901.87000000,19926.98000000,19823.10000000,19878.25000000,36388328000,72295360.65215830,120166
1657641600,2022.07.12 16:00,BTC/USDT,19886.33000000,20007.23000000,198800000000,19903.57000000,4453.68991000,88777347.49663280,141797
1657638000,2022.07.12 15:00,BTC/USDT,19916.46000000,199990000000,198590000000,19886.33000000,5053.27893000,100664790.77366630,160842
1657634400,2022.07.12 14:00,BTC/USDT,19784.54000000,19939.27000000,19695.30000000,19918.24000000,6707.45082000,132927463.10811550,194683
1657630800,2022.07.12 13:00,BTC/USDT,19874.12000000,200100000000,197651000000,19784.54000000,81762867000,162712275.75885530,213112
1657627200,2022.07.12 12:00,BTC/USDT,19775.56000000,199680000000,197700000000,19874.12000000,6062.38813000,120500102.39898340,166493
1657623600,2022.07.12 11:00,BTC/USDT,19617.79000000,19836.60000000,195981000000,19773.90000000,64570053000,127516221.48511340,149927
1657620000,2022.07.12 10:00,BTC/USDT,19601.29000000,19720.50000000,195949000000,19619.36000000,4865.16001000,95670232.71568040,130113
1657616400,2022.07.12 9:00,BTC/USDT,19770.32000000,19807.26000000,19558.12000000,19603.42000000,7162.42286000,140971510.91470330,170425
1657612800,2022.07.12 8:00,BTC/USDT,197310000000,19819.34000000,19665.67000000,19772.21000000,6278.25875000,123982302.73422660,155658
1657609200,2022.07.12 7:00,BTC/USDT,19847.14000000,19871.24000000,196200000000,19730.99000000,11650.57603000,229717040.68309520,230180
1657605600,2022.07.12 6:00,BTC/USDT,19954.48000000,19956.82000000,19802.15000000,19847.14000000,6344.14285000,126163661.83733490,159929
1657602000,2022.07.12 5:00,BTC/USDT,20004.57000000,20059.42000000,19948.50000000,19956.82000000,37325649000,74701243.80478330,118091
1657598400,2022.07.12 4:00,BTC/USDT,19942.33000000,20037.98000000,19927.76000000,20004.57000000,3382.49199000,67613733.18974140,96647
1657594800,2022.07.12 3:00,BTC/USDT,199716000000,19976.80000000,198776000000,19942.33000000,3535.77619000,70456188.80805520,110165
1657591200,2022.07.12 2:00,BTC/USDT,19890.47000000,19986.84000000,19882.72000000,199716000000,3627.23506000,72342834.21787420,130304
1657587600,2022.07.12 1:00,BTC/USDT,19812.93000000,19956.16000000,19802.18000000,19890.34000000,4692.24231000,933287862750340,125634
1657584000,2022.07.12 0:00,BTC/USDT,19963.61000000,20006.54000000,19786.46000000,19809.84000000,7317.86219000,145576144.79393750,165292
1657580400,2022.07.11 23:00,BTC/USDT,20007.25000000,20055.22000000,19875.23000000,19963.61000000,6606.45458000,1319892543944610,137096
1657576800,2022.07.11 22:00,BTC/USDT,20239.42000000,20242.58000000,19961.80000000,20007.25000000,10545.52329000,211835019.74132420,199883
1657573200,2022.07.11 21:00,BTC/USDT,20434.33000000,20441.75000000,201541000000,20239.38000000,4327.58714000,87954629.45579050,107336
1657569600,2022.07.11 20:00,BTC/USDT,20509.47000000,205655000000,20390.92000000,20431.78000000,4230.27595000,866347355622380,107497
1657566000,2022.07.11 19:00,BTC/USDT,20568.70000000,20591.59000000,204200000000,20509.47000000,5444.37460000,111609816.59023100,128902
1657562400,2022.07.11 18:00,BTC/USDT,20616.23000000,20716.29000000,20553.73000000,20569.36000000,5358.30059000,110423187.85712730,125187
1657558800,2022.07.11 17:00,BTC/USDT,20420.61000000,20653.27000000,20414.47000000,20616.23000000,5923.66283000,121846515.90975290,139173
1657555200,2022.07.11 16:00,BTC/USDT,204400000000,20520.89000000,204000000000,20418.96000000,4657.12238000,95275621.11957310,118289
1657551600,2022.07.11 15:00,BTC/USDT,20387.23000000,204680000000,203600000000,20437.44000000,4975.55372000,101534263.21345570,138482
1657548000,2022.07.11 14:00,BTC/USDT,20377.32000000,20488.99000000,20285.54000000,20387.23000000,7170.28772000,146339735.59923490,184179
1657544400,2022.07.11 13:00,BTC/USDT,20587.68000000,207622000000,20271.10000000,20373.40000000,11866.91607000,243112105.48600770,232588
1657540800,2022.07.11 12:00,BTC/USDT,20474.55000000,20617.48000000,20416.11000000,20587.68000000,5159.72372000,105880039.43477980,139105
1657537200,2022.07.11 11:00,BTC/USDT,205330000000,20584.56000000,20426.39000000,204736000000,4313.59599000,88458368.15412390,118714
1657533600,2022.07.11 10:00,BTC/USDT,20549.18000000,20632.59000000,20511.19000000,205330000000,5370.64143000,110472775.90337520,125391
1657530000,2022.07.11 9:00,BTC/USDT,205300000000,20626.78000000,20501.17000000,205522000000,4824.76141000,99199219.24298070,117599
1657526400,2022.07.11 8:00,BTC/USDT,20439.17000000,20557.92000000,20411.56000000,205300000000,4800.20324000,98379442.34065150,119440
1657522800,2022.07.11 7:00,BTC/USDT,20402.91000000,20478.79000000,20381.52000000,20439.91000000,4175.11079000,85361456.92100290,113613
1657519200,2022.07.11 6:00,BTC/USDT,20504.40000000,20525.25000000,20353.72000000,20402.91000000,5881.98194000,120156261.62181340,138502
1657515600,2022.07.11 5:00,BTC/USDT,20528.71000000,20580.13000000,204680000000,20506.53000000,3696.43521000,75857401.62415310,115244
1657512000,2022.07.11 4:00,BTC/USDT,20540.68000000,20606.11000000,204250000000,20527.84000000,51290908000,105246688.66343310,118700
1657508400,2022.07.11 3:00,BTC/USDT,20551.29000000,20668.14000000,20482.53000000,20540.69000000,59961638000,123470419.66960930,136942
1657504800,2022.07.11 2:00,BTC/USDT,20552.75000000,20599.44000000,20453.36000000,20548.82000000,5439.74940000,111703099.86953720,123508
